product_name,ingredient,interaction_count,top_interaction_types
DERMATOP 2.5 MG/GR 30 GR POM,prednicarbate,251,"risk or severity of adverse effects, serum concentration, hypokalemic activities"
"DERMIFIN % 1 SPREY, COZELTI (20 ML)",naftifine,381,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
DERMIFIN %1 30 GR KREM,naftifine,381,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
DERMO-REST %1 20 GR KREM,tioconazole,102,"therapeutic efficacy, serum concentration, risk or severity of adverse effects"
DERMO-REST %28 5 ML TIRNAK SOL,tioconazole,102,"therapeutic efficacy, serum concentration, risk or severity of adverse effects"
DERMO-TROSYD %1 20 GR KREM,tioconazole,102,"therapeutic efficacy, serum concentration, risk or severity of adverse effects"
DERMO-TROSYD %28 5 ML TIRNAK SOL,tioconazole,102,"therapeutic efficacy, serum concentration, risk or severity of adverse effects"
DERMOVATE %0.05 50 GR KREM,clobetasol,251,"risk or severity of adverse effects, serum concentration, hypokalemic activities"
DERMOVATE %0.05 50 GR POM,clobetasol,251,"risk or severity of adverse effects, serum concentration, hypokalemic activities"
DERMOVATE 25 ML SAC LOSYONU,clobetasol,251,"risk or severity of adverse effects, serum concentration, hypokalemic activities"
DESAL 40 MG 12 TABLET,furosemide,443,"risk or severity of adverse effects, therapeutic efficacy, hypokalemic activities"
DESAL 40 MG 50 TB,furosemide,443,"risk or severity of adverse effects, therapeutic efficacy, hypokalemic activities"
DESEFIN 1 GR IM 1 FLK,ceftriaxone,28,"nephrotoxic activities, risk or severity of adverse effects, anticoagulant activities"
DESEFIN 1 GR IV 1 FLK,ceftriaxone,28,"nephrotoxic activities, risk or severity of adverse effects, anticoagulant activities"
DESEFIN 500 MG IM 1 FLK,ceftriaxone,28,"nephrotoxic activities, risk or severity of adverse effects, anticoagulant activities"
DESFERAL 500 MG FLK,deferoxamine,3,"risk or severity of adverse effects, absorption"
DESIBEM 50 MG INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ (1 FLAKON),decitabine,11,"cardiotoxic activities, risk or severity of adverse effects, risk or severity of myelosuppression"
"DESIRETT 75 MCG FILM KAPLI TABLET ,28 ADET",desogestrel,111,"therapeutic efficacy, serum concentration, anticoagulant activities"
DESITU 50 MG INFUZYONLUK COZELTI HAZIRLAMADA KULLANILACAK KONSANTRE ICIN TOZ,decitabine,11,"cardiotoxic activities, risk or severity of adverse effects, risk or severity of myelosuppression"
"DESLODIN 2,5 MG/5 ML 150 ML SURUP",desloratadine,392,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
DESLODIN 5 MG 20 FTB,desloratadine,392,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
"DESLORAN 2,5 MG/5 ML 150 ML SUR",desloratadine,392,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
"DESMOVITAL %0,1 MG/ML 6 ML BURUN SPREY",desmopressin,143,"risk or severity of adverse effects, therapeutic efficacy"
DESYREL 100 MG 30 TB,trazodone,590,"risk or severity of adverse effects, metabolism, vasoconstricting activities"
DESYREL 50 MG 30 TB,trazodone,590,"risk or severity of adverse effects, metabolism, vasoconstricting activities"
"DESYREL XL 150 MG UZATILMIŞ SALIMLI FİLM TABLET , 30 TABLET",trazodone,590,"risk or severity of adverse effects, metabolism, vasoconstricting activities"
"DESYREL XL 300 MG UZATILMIŞ SALIMLI FİLM TABLET , 30 TABLET",trazodone,590,"risk or severity of adverse effects, metabolism, vasoconstricting activities"
"DETOFEN % 0,025 GOZ DAMLASI 5 ML",ketotifen,12,"sedative activities, diagnostic agent, therapeutic efficacy"
DETRUSITOL 1 MG 56 FTB,tolterodine,321,"metabolism, risk or severity of adverse effects, serum concentration"
DETRUSITOL 2 MG 56 FTB,tolterodine,321,"metabolism, risk or severity of adverse effects, serum concentration"
DETRUSITOL SR 4 MG 28 KAP,tolterodine,321,"metabolism, risk or severity of adverse effects, serum concentration"
DEVAMOX 1 GR 16 TB,amoxicillin,74,"metabolism, serum concentration, therapeutic efficacy"
DEX-FORTE 50 MG 30 FTB,dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEXA-SINE 1 MG/ML 5 ML GOZ DAMLASI,dexamethasone,389,"risk or severity of adverse effects, serum concentration, metabolism"
"DEXAWORLD % 0.1 GOZ VE KULAK DAMLASI, COZELTI (1 SISE) (MEDEXOL %0,1 GOZ VE KULAK DAMLASI, COZELTI 1 MG/ML, 5ML)",dexamethasone,389,"risk or severity of adverse effects, serum concentration, metabolism"
DEXDAY 50 MG 30 EFF TB,dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEXIREN 25 MG 20 FTB,dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEXIREN 50 MG/2 ML IM/IV ENJ VE INF ICIN COZ ICEREN 6 AMP,dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEXOFEN 25 MG 20 FTB,dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEXOFEN 50 MG FILM KAPLI TABLET (30 TABLET),dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEXOJECT 8 MG/2 ML IM/IV ENJ. COZ. ICEREN 2 ML 1 AMP,dexamethasone,389,"risk or severity of adverse effects, serum concentration, metabolism"
DEXTROCIN %2 15 G KREM,mupirocin,1,therapeutic efficacy
DEXTROCIN %2 15 G POMAD,mupirocin,1,therapeutic efficacy
"DEXTROME % 1,25 JEL (60 G/TUP)",dexketoprofen,217,"risk or severity of adverse effects, thrombogenic activities, antiplatelet activities"
DEZIRA 10 MG 28 FTB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DEZIRA 5 MG 14 FTB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DEZIRA 5 MG 28 FTB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DIAFORMIN 1000 MG 100 FTB,metformin,202,"therapeutic efficacy, hypoglycemic activities, serum concentration"
DIAFORMIN 850 MG 100 FTB,metformin,202,"therapeutic efficacy, hypoglycemic activities, serum concentration"
DIAKSI 10 MG /2.5 ML REKTAL COZELTI,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAKSI 5 MG /2.5 ML REKTAL COZELTI,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAMICRON MR 60 MG 30 TB,gliclazide,307,"hypoglycemic activities, therapeutic efficacy, metabolism"
DIAMICRON MR 60 MG 60 TB,gliclazide,307,"hypoglycemic activities, therapeutic efficacy, metabolism"
DIAMICRON-MR 30 MG 30 TB,gliclazide,307,"hypoglycemic activities, therapeutic efficacy, metabolism"
DIAMICRON-MR 30 MG 60 TB,gliclazide,307,"hypoglycemic activities, therapeutic efficacy, metabolism"
DIAMOND 125 MG 56 FTB,bosentan,701,"serum concentration, hypotensive activities, metabolism"
DIAMOND 32 MG DAGILABILIR TABLET (56 TABLET),bosentan,701,"serum concentration, hypotensive activities, metabolism"
"DIAMOND 62,5 MG 56 FTB",bosentan,701,"serum concentration, hypotensive activities, metabolism"
DIASITOL 10 MCG/2 ML I.V. ENJEKSIYONLUK COZELTI,paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
DIASITOL 5 MCG/ML IV ENJEKSIYONLUK COZELTI ICEREN AMPUL (5 AMPUL),paricalcitol,123,"serum concentration, metabolism, risk or severity of adverse effects"
DIAZEM 10 MG 25 KAP,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZEM 10 MG IV/IM 2 ML 10 AMP,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZEM 2 MG 25 KAP,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZEM 5 MG 25 KAP,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZEPAM DESITIN 10 MG 5 RECTAL TUP,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZEPAM DESITIN 5 MG 5 RECTAL TUP,diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZEPAM-KOCAK 10 MG/2 ML I.M./I.V. ENJEKSIYONLUK COZELTI (10 AMPUL),diazepam,442,"risk or severity of adverse effects, metabolism, serum concentration"
DIAZOMID 250 MG 10 TB,acetazolamide,98,"risk or severity of adverse effects, serum concentration, excretion rate of higher serum level"
DICETEL 100 MG 40 FILM TABLET,pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
DICETEL 100 MG 80 FILM TABLET,pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
DICETEL 50 MG 40 FTB,pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
DICETEL 50 MG 80 FILM TABLET,pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
DICLACTIVE %1 JEL 50 GR,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOFLAM 50 MG 20 DRJ,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOGESIC 50 MG KAPLI TABLET (20 TABLET),diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOMEC 11.6 MG/GR 50 GR JEL,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOMEC 75 MG/3 ML 10 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOMEC 75 MG/3 ML 4 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOMEC FORT %2.32 JEL (50 G),diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOMEC SR 100 MG 10 TB,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOMEC SR 75 MG 10 TB,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICLOPONAC 50 MG KAPLI TABLET (20 TABLET),diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DICOL JEL %1 50 GR,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIDERAL 40 MG 50 TB,propranolol,606,"hypotensive activities, metabolism, antihypertensive activities"
DIENOMET 2 MG 28 TB,dienogest,187,"serum concentration, therapeutic efficacy, metabolism"
DIFENAK 100 MG 10 ENTERIK TB,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIFENAK JEL %1 50 GR,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIFENJECT 75 MG/3 ML IM ENJ. 10 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
"DIFESTOL %1,2+%2 JEL 30 GR",lidocaine,572,"metabolism, risk or severity of adverse effects, serum concentration"
"DIFFERIN % 0.1 JEL, 30 G",adapalene,351,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
"DIGOXIN - ASSOS 0,5 MG /2 ML IV ENJ COZ 5 AMP",digoxin,559,"serum concentration, cardiotoxic activities, bradycardic activities"
"DIGOXIN ASSOS 0,5 MG/ML ORAL DAMLA, COZ (1 SISE)",digoxin,559,"serum concentration, cardiotoxic activities, bradycardic activities"
"DIGOXIN- ASSOS 0,25 MG 50 TABLET",digoxin,559,"serum concentration, cardiotoxic activities, bradycardic activities"
DIKLOFAR %1 JEL 50 GR,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLOJIK 75 MG/3 ML IM ENJ COZ ICEREN 3 ML 10 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLOJIK 75 MG/3 ML IM ENJ COZ ICEREN 3 ML 4 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON %5 JEL (50 G),diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON 11.6 MG/GR 50 GR JEL,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON 25 MG 30 TB,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON 50 MG 20 ENT FTB,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON 75 MG 3 ML IM 10 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON 75 MG 3 ML IM 4 AMP,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON RETARD 100 MG 10 FTB,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DIKLORON SR 75 MG 10 FILM TABLET,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
"DILAPROST 5 MG FILM KAPLI TABLET, 30 ADET",finasteride,84,"metabolism, serum concentration"
DILATREND 12.5 MG 30 TB,carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
DILATREND 25 MG 30 TB,carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
"DILATREND 3,125 MG TABLET (28 TABLET)",carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
DILATREND 6.25 MG 30 TB,carvedilol,639,"antihypertensive activities, hypotensive activities, serum concentration"
DILOXOL 75 MG 28 FTB,clopidogrel,321,"metabolism, serum concentration, therapeutic efficacy"
DILTIZEM 25 MG 1 AMP,diltiazem,851,"metabolism, serum concentration, hypotensive activities"
DILTIZEM 30 MG 48 TB,diltiazem,851,"metabolism, serum concentration, hypotensive activities"
DILTIZEM 60 MG 48 TB,diltiazem,851,"metabolism, serum concentration, hypotensive activities"
DILTIZEM-SR 120 MG 48 TB,diltiazem,851,"metabolism, serum concentration, hypotensive activities"
DILTIZEM-SR 90 MG 48 TB,diltiazem,851,"metabolism, serum concentration, hypotensive activities"
DIOVAN 160 MG 28 FTB,valsartan,498,"metabolism, risk or severity of adverse effects, hypotensive activities"
DIOVAN 320 MG 28 FTB,valsartan,498,"metabolism, risk or severity of adverse effects, hypotensive activities"
DIOVAN 80 MG 28 FTB,valsartan,498,"metabolism, risk or severity of adverse effects, hypotensive activities"
DIPROMED ENJ ICIN SUSP ICEREN AMP,betamethasone,313,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
DIPROSPAN 5 MG+2MG/ 1 ML ENJEKSIYONLUK SUSPANSIYON (1 AMPUL),betamethasone,313,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
DIPROVER 2 MG + 5 MG/ML ENJEKSIYONLUK SUSPANSIYON,betamethasone,313,"risk or severity of adverse effects, serum concentration, therapeutic efficacy"
DISAVER 50 MG 40 FILM KAPLI TABLET,pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
DISAVER 50 MG 80 FILM KAPLI TABLET,pinaverium,132,"risk or severity of hypotension, therapeutic efficacy, metabolism"
DISPARI 3 GR SASE,fosfomycin,1,therapeutic efficacy
DITERIN 100 MG COZUNEBILIR 30 TABLET,sapropterin,12,"hypotensive activities, serum concentration, risk or severity of adverse effects"
DIVATOR 10 MG 30 FILM KAPLI TABLET,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
DIVATOR 20 MG 30 FILM KAPLI TABLET,atorvastatin,384,"risk or severity of adverse effects, serum concentration, metabolism"
DIYATIX 50 MG TABLET (56 TABLET),vildagliptin,172,"therapeutic efficacy, serum concentration, hypoglycemic activities"
DOBCARD 250 MG / 20 ML IV INF KONS 10 AMP,dobutamine,174,"risk or severity of adverse effects, vasoconstricting activities, hypokalemic activities"
DOCETU 20 MG IV INF COZ. ICEREN 1 FLK,docetaxel,363,"risk or severity of adverse effects, metabolism, serum concentration"
DOCETU 80 MG/ 4ML IV INF ICIN KONS. COZ ICEREN 1 FLK (10 ML),docetaxel,363,"risk or severity of adverse effects, metabolism, serum concentration"
DODEX 1000 MCG 1 ML 5 AMP,cyanocobalamin,2,"therapeutic efficacy, serum concentration"
DOENZA 10 MG 28 FTB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DOENZA 5 MG 28 FTB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DOENZA ODT 10 MG 28 AGIZDA DAGILAN TB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DOENZA ODT 5 MG 28 AGIZDA DAGILAN TB,donepezil,314,"metabolism, risk or severity of adverse effects, bradycardic activities"
DOLARIT 300 MG 10 FTB,etodolac,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
DOLARIT 400 MG 14 FTB,etodolac,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
DOLELAC 500 MG FILM KAPLI TABLET (14 TABLET),etodolac,397,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
DOLGIT %5 KREM (50 G),ibuprofen,424,"risk or severity of adverse effects, metabolism, therapeutic efficacy"
DOLINE 100 MG/ML 50 ML SPREY,etofenamate,319,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
DOLINE 50 MG/GR 40 GR JEL,etofenamate,319,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
DOLOREX %1 JEL (50 G),diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DOLOREX 50 MG 20 DRJ,diclofenac,491,"risk or severity of adverse effects, metabolism, serum concentration"
DOLPHIN 500 MG 10 FTB,diflunisal,405,"risk or severity of adverse effects, therapeutic efficacy, antihypertensive activities"
"DOLTE %0,5 GOZ DAMLASI 5ML 1 ADET",loteprednol,251,"risk or severity of adverse effects, serum concentration, hypokalemic activities"
